apprenant_id,prenom,nom,email,genre,age,pays,canal_acquisition,date_inscription,premium
APP1927,Kofi,Bamba,kofi.bamba1926@email.com,M,26,Mali,Organique,2022-01-04,1
APP1928,Adjoua,Camara,adjoua.camara1927@email.com,F,24,Cameroun,Organique,2023-10-29,1
APP1929,Kofi,Mbaye,kofi.mbaye1928@email.com,M,24,Cote d'Ivoire,Partenaire,2022-04-29,0
APP1930,Seydou,Doumbia,seydou.doumbia1929@email.com,M,29,Cote d'Ivoire,Partenaire,2023-01-01,0
APP1931,Marie,Keita,marie.keita1930@email.com,F,29,Cote d'Ivoire,Organique,2022-10-07,0
APP1932,Marie,Traore,marie.traore1931@email.com,F,26,Mali,Reseaux sociaux,2022-02-27,1
APP1933,Mariame,Dembele,mariame.dembele1932@email.com,F,30,Cote d'Ivoire,Organique,2022-04-18,0
APP1934,Rokia,Diop,rokia.diop1933@email.com,F,22,Mali,Publicite,2024-06-30,1
APP1935,Nathalie,Diop,nathalie.diop1934@email.com,F,32,Senegal,Publicite,2024-06-30,0
APP1936,Kofi,Toure,kofi.toure1935@email.com,M,26,Cote d'Ivoire,Partenaire,2022-10-03,0
APP1937,Ibrahim,Coulibaly,ibrahim.coulibaly1936@email.com,M,25,Ghana,Organique,2022-05-16,0
APP1938,Awa,Kone,awa.kone1937@email.com,F,23,Senegal,Reseaux sociaux,2023-03-08,0
APP1939,Kofi,Ouattara,kofi.ouattara1938@email.com,M,26,Cameroun,Publicite,2024-01-21,0
APP1940,Ibrahim,Barry,ibrahim.barry1939@email.com,M,39,Cote d'Ivoire,Organique,2024-06-30,1
APP1941,Eric,Barry,eric.barry1940@email.com,M,27,Cote d'Ivoire,Partenaire,2022-04-06,0
APP1942,Oumar,Ndoye,oumar.ndoye1941@email.com,M,21,Cameroun,Publicite,2022-04-24,0
APP1943,Thierry,Toure,thierry.toure1942@email.com,M,33,Cameroun,Partenaire,2022-02-03,0
APP1944,Moussa,Doumbia,moussa.doumbia1943@email.com,M,25,Cote d'Ivoire,Reseaux sociaux,2022-01-10,1
APP1945,Laure,Coulibaly,laure.coulibaly1944@email.com,F,29,Cameroun,Reseaux sociaux,2022-05-18,1
APP1946,Fatoumata,Bamba,fatoumata.bamba1945@email.com,F,24,Ghana,Publicite,2022-02-03,1
APP1947,Luc,Cisse,luc.cisse1946@email.com,M,35,Mali,Reseaux sociaux,2023-04-07,0
APP1948,Bintou,Doumbia,bintou.doumbia1947@email.com,F,24,Cote d'Ivoire,Publicite,2022-06-18,1
APP1949,Paul,Doumbia,paul.doumbia1948@email.com,M,36,Ghana,Reseaux sociaux,2022-04-06,0
APP1950,Nathalie,Diallo,nathalie.diallo1949@email.com,F,21,Cameroun,Partenaire,2022-12-05,1
APP1951,Aissatou,Bah,aissatou.bah1950@email.com,F,26,Cote d'Ivoire,Publicite,2022-12-08,1
APP1952,Amadou,Barry,amadou.barry1951@email.com,M,36,Cote d'Ivoire,Reseaux sociaux,2022-05-04,0
APP1953,Fatoumata,Coulibaly,fatoumata.coulibaly1952@email.com,F,29,Ghana,Organique,2023-02-07,0
APP1954,Bintou,Traore,bintou.traore1953@email.com,F,41,Cote d'Ivoire,Organique,2024-06-30,0
APP1955,Aissatou,Cisse,aissatou.cisse1954@email.com,F,26,Cote d'Ivoire,Partenaire,2024-05-04,0
APP1956,Mariame,Toure,mariame.toure1955@email.com,F,29,Senegal,Reseaux sociaux,2022-01-31,0
APP1957,Amadou,Doumbia,amadou.doumbia1956@email.com,M,39,Senegal,Organique,2022-06-28,0
APP1958,Kofi,Bah,kofi.bah1957@email.com,M,18,Senegal,Publicite,2023-06-26,0
APP1959,Laure,Kone,laure.kone1958@email.com,F,18,Cameroun,Publicite,2024-01-01,1
APP1960,Marie,Ndoye,marie.ndoye1959@email.com,F,23,Autre,Publicite,2022-05-01,0
APP1961,Coumba,Barry,coumba.barry1960@email.com,F,32,Mali,Reseaux sociaux,2023-11-30,1
APP1962,Yao,Ndoye,yao.ndoye1961@email.com,M,18,Cote d'Ivoire,Publicite,2022-11-24,0
APP1963,Cheick,Sow,cheick.sow1962@email.com,M,31,Cote d'Ivoire,Publicite,2024-05-16,0
APP1964,Thierry,Diallo,thierry.diallo1963@email.com,M,31,Cote d'Ivoire,Organique,2022-11-30,0
APP1965,Awa,Barry,awa.barry1964@email.com,F,40,Cote d'Ivoire,Publicite,2024-05-31,1
APP1966,Luc,Ndoye,luc.ndoye1965@email.com,M,34,Cote d'Ivoire,Reseaux sociaux,2022-03-07,0
APP1967,Sophie,Dembele,sophie.dembele1966@email.com,F,30,Ghana,Publicite,2024-06-30,1
APP1968,Aminata,Cisse,aminata.cisse1967@email.com,F,36,Cote d'Ivoire,Partenaire,2022-01-26,1
APP1969,Kofi,Diop,kofi.diop1968@email.com,M,31,Cote d'Ivoire,Reseaux sociaux,2023-09-23,1
APP1970,Luc,Sow,luc.sow1969@email.com,M,25,Burkina Faso,Organique,2022-02-14,0
APP1971,Yao,Keita,yao.keita1970@email.com,M,21,Cote d'Ivoire,Organique,2024-06-30,0
APP1972,Clarisse,Keita,clarisse.keita1971@email.com,F,24,Ghana,Organique,2022-02-14,0
APP1973,Clarisse,Coulibaly,clarisse.coulibaly1972@email.com,F,27,Mali,Partenaire,2023-01-17,1
APP1974,Cheick,Ndoye,cheick.ndoye1973@email.com,M,29,Burkina Faso,Publicite,2022-09-28,1
APP1975,Moussa,Toure,moussa.toure1974@email.com,M,18,Mali,Organique,2022-04-13,1
APP1976,Luc,Konaté,luc.konaté1975@email.com,M,26,Cote d'Ivoire,Organique,2024-04-13,0
APP1977,Eric,Cisse,eric.cisse1976@email.com,M,28,Cameroun,Partenaire,2022-09-17,1
APP1978,Coumba,Dembele,coumba.dembele1977@email.com,F,31,Senegal,Organique,2023-01-12,0
APP1979,Bintou,Traore,bintou.traore1978@email.com,F,37,Cameroun,Organique,2022-05-13,1
APP1980,Moussa,Sylla,moussa.sylla1979@email.com,M,29,Cameroun,Organique,2024-06-30,1
APP1981,Coumba,Doumbia,coumba.doumbia1980@email.com,F,22,Senegal,Reseaux sociaux,2023-02-22,0
APP1982,Moussa,Bah,moussa.bah1981@email.com,M,18,Cote d'Ivoire,Reseaux sociaux,2022-08-11,1
APP1983,Nathalie,Ndoye,nathalie.ndoye1982@email.com,F,32,Ghana,Publicite,2023-02-23,0
APP1984,Amadou,Konaté,amadou.konaté1983@email.com,M,22,Cameroun,Organique,2023-06-14,0
APP1985,Adjoua,Ouattara,adjoua.ouattara1984@email.com,F,33,Burkina Faso,Organique,2022-04-05,0
APP1986,Fatoumata,Kone,fatoumata.kone1985@email.com,F,36,Cote d'Ivoire,Partenaire,2023-09-03,0
APP1987,Ibrahim,Kone,ibrahim.kone1986@email.com,M,18,Burkina Faso,Publicite,2022-04-03,0
APP1988,Awa,Keita,awa.keita1987@email.com,F,31,Cote d'Ivoire,Reseaux sociaux,2023-02-18,1
APP1989,Rokia,Barry,rokia.barry1988@email.com,F,35,Senegal,Publicite,2022-03-31,0
APP1990,Cheick,Coulibaly,cheick.coulibaly1989@email.com,M,34,Burkina Faso,Partenaire,2022-03-25,1
APP1991,Amadou,Barry,amadou.barry1990@email.com,M,18,Cote d'Ivoire,Publicite,2022-10-28,0
APP1992,Aissatou,Kone,aissatou.kone1991@email.com,F,22,Cote d'Ivoire,Reseaux sociaux,2022-05-17,1
APP1993,Eric,Diop,eric.diop1992@email.com,M,20,Ghana,Organique,2022-01-12,1
APP1994,Seydou,Ouattara,seydou.ouattara1993@email.com,M,31,France,Organique,2023-10-14,1
APP1995,Oumar,Camara,oumar.camara1994@email.com,M,30,Cote d'Ivoire,Partenaire,2024-06-30,0
APP1996,Rokia,Ndoye,rokia.ndoye1995@email.com,F,18,Cote d'Ivoire,Publicite,2023-05-19,1
APP1997,Thierry,Sow,thierry.sow1996@email.com,M,26,Cote d'Ivoire,Reseaux sociaux,2024-06-30,0
APP1998,Kone,Coulibaly,kone.coulibaly1997@email.com,M,32,Cote d'Ivoire,Organique,2023-07-09,1
APP1999,Bintou,Toure,bintou.toure1998@email.com,F,28,Senegal,Organique,2024-06-30,0
APP2000,Thierry,Ndoye,thierry.ndoye1999@email.com,M,28,Cote d'Ivoire,Reseaux sociaux,2022-08-19,0
APP2001,Rokia,Keita,rokia.keita2000@email.com,F,25,Burkina Faso,Publicite,2022-11-06,1
APP2002,Oumar,Konaté,oumar.konaté2001@email.com,M,21,Cote d'Ivoire,Reseaux sociaux,2022-07-08,0
APP2003,Fatoumata,Konaté,fatoumata.konaté2002@email.com,F,27,Cameroun,Partenaire,2024-06-30,0
APP2004,Marie,Bah,marie.bah2003@email.com,F,28,Senegal,Reseaux sociaux,2022-10-09,0
APP2005,Eric,Ndoye,eric.ndoye2004@email.com,M,31,Cameroun,Publicite,2024-06-30,0
APP2006,Fatoumata,Keita,fatoumata.keita2005@email.com,F,32,Cote d'Ivoire,Partenaire,2022-02-17,1
APP2007,Yao,Sow,yao.sow2006@email.com,M,28,Senegal,Organique,2022-05-07,1
APP2008,Cheick,Doumbia,cheick.doumbia2007@email.com,M,34,Cameroun,Partenaire,2022-12-21,0
APP2009,Cheick,Konaté,cheick.konaté2008@email.com,M,25,Cote d'Ivoire,Partenaire,2022-06-25,1
APP2010,Coumba,Diop,coumba.diop2009@email.com,F,19,Burkina Faso,Publicite,2022-05-11,0
APP2011,Paul,Ouattara,paul.ouattara2010@email.com,M,30,Senegal,Reseaux sociaux,2022-07-15,1
APP2012,Thierry,Ndoye,thierry.ndoye2011@email.com,M,28,Cote d'Ivoire,Organique,2022-04-04,0
APP2013,Eric,Bah,eric.bah2012@email.com,M,30,Cote d'Ivoire,Reseaux sociaux,2024-01-28,0
APP2014,Yao,Bah,yao.bah2013@email.com,M,20,Cote d'Ivoire,Partenaire,2022-05-31,0
APP2015,Jean,Cisse,jean.cisse2014@email.com,M,38,Senegal,Organique,2023-02-14,1
APP2016,Oumar,Bamba,oumar.bamba2015@email.com,M,32,Senegal,Publicite,2022-03-07,1
APP2017,Luc,Sow,luc.sow2016@email.com,M,26,Burkina Faso,Organique,2023-12-05,1
APP2018,Serge,Bah,serge.bah2017@email.com,M,22,Mali,Publicite,2022-05-15,0
APP2019,Mariame,Bah,mariame.bah2018@email.com,F,34,Cote d'Ivoire,Reseaux sociaux,2022-07-18,1
APP2020,Oumar,Cisse,oumar.cisse2019@email.com,M,21,Senegal,Organique,2023-12-01,0
APP2021,Nathalie,Konaté,nathalie.konaté2020@email.com,F,41,Senegal,Reseaux sociaux,2022-04-20,1
APP2022,Yao,Sylla,yao.sylla2021@email.com,M,24,Cote d'Ivoire,Reseaux sociaux,2024-01-03,0
APP2023,Luc,Keita,luc.keita2022@email.com,M,38,Cameroun,Publicite,2022-05-10,1
APP2024,Oumar,Sow,oumar.sow2023@email.com,M,26,Senegal,Reseaux sociaux,2022-06-23,1
APP2025,Oumar,Diop,oumar.diop2024@email.com,M,37,Cote d'Ivoire,Organique,2024-06-23,0
APP2026,Eric,Toure,eric.toure2025@email.com,M,23,Senegal,Publicite,2022-02-24,1
APP2027,Fatoumata,Coulibaly,fatoumata.coulibaly2026@email.com,F,28,Cameroun,Reseaux sociaux,2022-07-06,0
APP2028,Seydou,Dembele,seydou.dembele2027@email.com,M,32,Cote d'Ivoire,Organique,2022-06-22,0
APP2029,Oumar,Mbaye,oumar.mbaye2028@email.com,M,31,Cote d'Ivoire,Publicite,2023-02-17,0
APP2030,Nathalie,Bamba,nathalie.bamba2029@email.com,F,34,Cote d'Ivoire,Organique,2022-11-16,1
APP2031,Cheick,Coulibaly,cheick.coulibaly2030@email.com,M,25,Cote d'Ivoire,Organique,2022-11-19,0
APP2032,Kone,Ouattara,kone.ouattara2031@email.com,M,28,Autre,Reseaux sociaux,2023-01-16,0
APP2033,Seydou,Barry,seydou.barry2032@email.com,M,35,Cameroun,Reseaux sociaux,2023-04-27,1
APP2034,Ibrahim,Diop,ibrahim.diop2033@email.com,M,23,Cote d'Ivoire,Reseaux sociaux,2024-06-30,0
APP2035,Cheick,Camara,cheick.camara2034@email.com,M,31,Senegal,Publicite,2023-09-16,1
APP2036,Coumba,Bah,coumba.bah2035@email.com,F,26,Cote d'Ivoire,Organique,2022-05-29,0
APP2037,Bintou,Doumbia,bintou.doumbia2036@email.com,F,29,Senegal,Publicite,2022-04-01,0
APP2038,Moussa,Diallo,moussa.diallo2037@email.com,M,28,Cote d'Ivoire,Organique,2022-08-31,1
APP2039,Fatoumata,Bamba,fatoumata.bamba2038@email.com,F,23,Cameroun,Organique,2023-02-10,0
APP2040,Aida,Diop,aida.diop2039@email.com,F,26,Senegal,Organique,2023-05-13,0
APP2041,Moussa,Kone,moussa.kone2040@email.com,M,28,Cameroun,Organique,2022-09-26,1
APP2042,Fatoumata,Traore,fatoumata.traore2041@email.com,F,27,Senegal,Reseaux sociaux,2022-10-17,1
APP2043,Clarisse,Toure,clarisse.toure2042@email.com,F,37,Cote d'Ivoire,Publicite,2022-07-19,0
APP2044,Fatoumata,Cisse,fatoumata.cisse2043@email.com,F,34,Cote d'Ivoire,Partenaire,2022-06-30,1
APP2045,Laure,Doumbia,laure.doumbia2044@email.com,F,29,Cote d'Ivoire,Partenaire,2023-02-23,1
APP2046,Eric,Ndoye,eric.ndoye2045@email.com,M,23,Senegal,Organique,2022-07-26,0
APP2047,Seydou,Traore,seydou.traore2046@email.com,M,23,Senegal,Publicite,2022-10-12,0
APP2048,Paul,Traore,paul.traore2047@email.com,M,39,Cameroun,Reseaux sociaux,2024-02-27,0
APP2049,Ibrahim,Konaté,ibrahim.konaté2048@email.com,M,21,Cote d'Ivoire,Partenaire,2024-06-30,0
APP2050,Thierry,Dembele,thierry.dembele2049@email.com,M,28,Cote d'Ivoire,Partenaire,2022-01-08,0
APP2051,Aminata,Sow,aminata.sow2050@email.com,F,30,Burkina Faso,Organique,2022-11-22,0
APP2052,Amadou,Traore,amadou.traore2051@email.com,M,26,Ghana,Reseaux sociaux,2022-05-12,0
APP2053,Thierry,Doumbia,thierry.doumbia2052@email.com,M,21,Ghana,Publicite,2023-04-16,1
APP2054,Aissatou,Diallo,aissatou.diallo2053@email.com,F,23,Cote d'Ivoire,Organique,2022-01-27,0
APP2055,Seydou,Diop,seydou.diop2054@email.com,M,24,Cote d'Ivoire,Partenaire,2022-11-30,0
APP2056,Cheick,Diop,cheick.diop2055@email.com,M,23,Cote d'Ivoire,Publicite,2022-03-23,0
APP2057,Fatoumata,Doumbia,fatoumata.doumbia2056@email.com,F,35,Cote d'Ivoire,Reseaux sociaux,2022-11-18,0
APP2058,Oumar,Barry,oumar.barry2057@email.com,M,27,France,Reseaux sociaux,2022-01-25,0
APP2059,Seydou,Sylla,seydou.sylla2058@email.com,M,24,Burkina Faso,Reseaux sociaux,2022-08-09,1
APP2060,Yao,Doumbia,yao.doumbia2059@email.com,M,28,Mali,Partenaire,2022-01-19,1
APP2061,Sophie,Diallo,sophie.diallo2060@email.com,F,32,Cameroun,Reseaux sociaux,2022-09-24,0
APP2062,Paul,Bamba,paul.bamba2061@email.com,M,25,Cote d'Ivoire,Reseaux sociaux,2024-06-30,1
APP2063,Oumar,Cisse,oumar.cisse2062@email.com,M,33,Senegal,Organique,2022-04-09,0
APP2064,Yao,Mbaye,yao.mbaye2063@email.com,M,20,Burkina Faso,Publicite,2022-04-25,1
APP2065,Serge,Kone,serge.kone2064@email.com,M,35,Mali,Publicite,2023-04-02,0
APP2066,Laure,Ouattara,laure.ouattara2065@email.com,F,27,Senegal,Reseaux sociaux,2024-06-30,1
APP2067,Kofi,Barry,kofi.barry2066@email.com,M,27,Burkina Faso,Publicite,2023-04-06,1
APP2068,Awa,Sylla,awa.sylla2067@email.com,F,23,Cote d'Ivoire,Partenaire,2023-08-31,1
APP2069,Amadou,Ouattara,amadou.ouattara2068@email.com,M,20,Senegal,Publicite,2022-01-22,0
APP2070,Kone,Diallo,kone.diallo2069@email.com,M,18,Burkina Faso,Organique,2022-07-05,0
APP2071,Nathalie,Doumbia,nathalie.doumbia2070@email.com,F,23,Cote d'Ivoire,Organique,2022-05-08,1
APP2072,Moussa,Barry,moussa.barry2071@email.com,M,31,Mali,Publicite,2022-01-13,0
APP2073,Amadou,Barry,amadou.barry2072@email.com,M,22,Senegal,Reseaux sociaux,2023-08-05,0
APP2074,Aissatou,Dembele,aissatou.dembele2073@email.com,F,18,Cote d'Ivoire,Reseaux sociaux,2023-06-27,0
APP2075,Jean,Doumbia,jean.doumbia2074@email.com,M,22,Cote d'Ivoire,Partenaire,2022-01-25,0
APP2076,Ibrahim,Bamba,ibrahim.bamba2075@email.com,M,25,Cameroun,Reseaux sociaux,2024-06-30,0
APP2077,Sophie,Diallo,sophie.diallo2076@email.com,F,25,Senegal,Organique,2022-05-24,0
APP2078,Luc,Sow,luc.sow2077@email.com,M,27,Cote d'Ivoire,Reseaux sociaux,2023-03-28,1
APP2079,Jean,Dembele,jean.dembele2078@email.com,M,34,Cameroun,Reseaux sociaux,2022-12-01,0
APP2080,Yao,Kone,yao.kone2079@email.com,M,35,Cote d'Ivoire,Organique,2023-04-30,0
APP2081,Moussa,Bamba,moussa.bamba2080@email.com,M,40,Cote d'Ivoire,Organique,2022-02-05,0
APP2082,Seydou,Traore,seydou.traore2081@email.com,M,18,France,Reseaux sociaux,2022-12-15,1
APP2083,Aida,Konaté,aida.konaté2082@email.com,F,22,Cameroun,Partenaire,2022-06-12,0
APP2084,Thierry,Diop,thierry.diop2083@email.com,M,32,Senegal,Reseaux sociaux,2022-01-30,1
APP2085,Nathalie,Sow,nathalie.sow2084@email.com,F,25,Cote d'Ivoire,Reseaux sociaux,2022-03-04,1
APP2086,Moussa,Diop,moussa.diop2085@email.com,M,33,Senegal,Partenaire,2022-10-03,1
APP2087,Paul,Diop,paul.diop2086@email.com,M,29,Senegal,Organique,2022-08-16,0
APP2088,Kone,Keita,kone.keita2087@email.com,M,37,Senegal,Reseaux sociaux,2022-09-08,1
APP2089,Rokia,Ouattara,rokia.ouattara2088@email.com,F,34,Cote d'Ivoire,Organique,2022-05-22,0
APP2090,Jean,Barry,jean.barry2089@email.com,M,34,Senegal,Partenaire,2023-01-28,0
APP2091,Paul,Kone,paul.kone2090@email.com,M,25,Senegal,Organique,2022-01-30,0
APP2092,Clarisse,Traore,clarisse.traore2091@email.com,F,27,Cote d'Ivoire,Reseaux sociaux,2022-04-28,1
APP2093,Yao,Traore,yao.traore2092@email.com,M,26,Cote d'Ivoire,Reseaux sociaux,2023-02-08,0
APP2094,Thierry,Bah,thierry.bah2093@email.com,M,18,France,Partenaire,2024-06-30,0
APP2095,Marie,Sylla,marie.sylla2094@email.com,F,36,Cameroun,Partenaire,2022-08-12,1
APP2096,Yao,Bah,yao.bah2095@email.com,M,32,Cameroun,Publicite,2022-07-29,0
APP2097,Amadou,Keita,amadou.keita2096@email.com,M,25,Mali,Partenaire,2022-03-22,0
APP2098,Amadou,Sow,amadou.sow2097@email.com,M,35,Cameroun,Organique,2023-12-27,1
APP2099,Cheick,Sow,cheick.sow2098@email.com,M,24,Cote d'Ivoire,Organique,2022-09-20,1
APP2100,Cheick,Konaté,cheick.konaté2099@email.com,M,18,Senegal,Organique,2023-01-19,1
APP2101,Aissatou,Dembele,aissatou.dembele2100@email.com,F,34,Burkina Faso,Organique,2022-03-30,0
APP2102,Kofi,Doumbia,kofi.doumbia2101@email.com,M,20,Cote d'Ivoire,Organique,2022-09-16,0
APP2103,Rokia,Ouattara,rokia.ouattara2102@email.com,F,26,France,Reseaux sociaux,2022-04-26,0
APP2104,Coumba,Mbaye,coumba.mbaye2103@email.com,F,29,Cote d'Ivoire,Partenaire,2024-01-09,0
APP2105,Sophie,Diop,sophie.diop2104@email.com,F,30,Cote d'Ivoire,Partenaire,2022-08-11,0
APP2106,Aida,Keita,aida.keita2105@email.com,F,33,Cote d'Ivoire,Organique,2023-02-19,0
APP2107,Laure,Kone,laure.kone2106@email.com,F,31,Cameroun,Reseaux sociaux,2023-06-18,0
APP2108,Awa,Konaté,awa.konaté2107@email.com,F,31,Cote d'Ivoire,Organique,2022-01-02,0
APP2109,Kofi,Bamba,kofi.bamba2108@email.com,M,23,Cote d'Ivoire,Reseaux sociaux,2022-07-07,0
APP2110,Ibrahim,Ndoye,ibrahim.ndoye2109@email.com,M,29,Cameroun,Reseaux sociaux,2022-08-07,0
APP2111,Kone,Barry,kone.barry2110@email.com,M,18,Cote d'Ivoire,Organique,2023-02-10,0
APP2112,Eric,Coulibaly,eric.coulibaly2111@email.com,M,37,Burkina Faso,Organique,2022-04-17,0
APP2113,Paul,Bah,paul.bah2112@email.com,M,19,Burkina Faso,Publicite,2022-07-06,0
APP2114,Awa,Traore,awa.traore2113@email.com,F,25,Cote d'Ivoire,Reseaux sociaux,2022-10-07,0
APP2115,Serge,Barry,serge.barry2114@email.com,M,20,Senegal,Reseaux sociaux,2022-12-13,0
APP2116,Nathalie,Sylla,nathalie.sylla2115@email.com,F,23,Cote d'Ivoire,Organique,2024-05-02,1
APP2117,Seydou,Camara,seydou.camara2116@email.com,M,28,Cote d'Ivoire,Organique,2022-07-31,0
APP2118,Kofi,Coulibaly,kofi.coulibaly2117@email.com,M,24,Cameroun,Reseaux sociaux,2022-02-21,0
APP2119,Ibrahim,Barry,ibrahim.barry2118@email.com,M,34,Cote d'Ivoire,Publicite,2023-12-09,0
APP2120,Yao,Konaté,yao.konaté2119@email.com,M,29,Cote d'Ivoire,Organique,2022-04-26,0
APP2121,Ibrahim,Bah,ibrahim.bah2120@email.com,M,25,Cote d'Ivoire,Organique,2024-01-29,0
APP2122,Amadou,Keita,amadou.keita2121@email.com,M,27,Ghana,Publicite,2022-04-27,0
APP2123,Cheick,Konaté,cheick.konaté2122@email.com,M,35,Cote d'Ivoire,Reseaux sociaux,2022-01-09,0
APP2124,Oumar,Mbaye,oumar.mbaye2123@email.com,M,33,Cote d'Ivoire,Organique,2022-10-09,1
APP2125,Moussa,Diop,moussa.diop2124@email.com,M,21,Cameroun,Reseaux sociaux,2024-06-30,1
APP2126,Ibrahim,Keita,ibrahim.keita2125@email.com,M,23,Cote d'Ivoire,Reseaux sociaux,2022-07-19,0
APP2127,Eric,Cisse,eric.cisse2126@email.com,M,30,Cote d'Ivoire,Publicite,2022-03-23,0
APP2128,Cheick,Dembele,cheick.dembele2127@email.com,M,30,Cote d'Ivoire,Organique,2022-03-16,1
APP2129,Kofi,Camara,kofi.camara2128@email.com,M,21,Ghana,Partenaire,2023-11-27,0
APP2130,Moussa,Mbaye,moussa.mbaye2129@email.com,M,32,Ghana,Organique,2023-02-26,1
APP2131,Eric,Mbaye,eric.mbaye2130@email.com,M,22,Mali,Partenaire,2022-08-05,1
APP2132,Aissatou,Keita,aissatou.keita2131@email.com,F,35,Cote d'Ivoire,Partenaire,2022-01-26,0
APP2133,Mariame,Kone,mariame.kone2132@email.com,F,31,Cameroun,Partenaire,2022-12-10,0
APP2134,Clarisse,Cisse,clarisse.cisse2133@email.com,F,21,Cameroun,Publicite,2023-11-18,0
APP2135,Oumar,Coulibaly,oumar.coulibaly2134@email.com,M,24,Burkina Faso,Partenaire,2022-02-02,1
APP2136,Luc,Konaté,luc.konaté2135@email.com,M,24,Cote d'Ivoire,Organique,2022-05-04,0
APP2137,Seydou,Traore,seydou.traore2136@email.com,M,28,Cameroun,Organique,2022-12-11,1
APP2138,Adjoua,Diop,adjoua.diop2137@email.com,F,26,Cote d'Ivoire,Organique,2024-03-21,0
APP2139,Nathalie,Dembele,nathalie.dembele2138@email.com,F,21,Senegal,Reseaux sociaux,2024-06-30,1
APP2140,Awa,Dembele,awa.dembele2139@email.com,F,19,Burkina Faso,Organique,2024-01-06,1
APP2141,Laure,Camara,laure.camara2140@email.com,F,31,Cote d'Ivoire,Partenaire,2023-01-17,0
APP2142,Seydou,Ndoye,seydou.ndoye2141@email.com,M,29,Cote d'Ivoire,Partenaire,2022-06-07,0
APP2143,Marie,Sow,marie.sow2142@email.com,F,28,Mali,Publicite,2022-04-26,0
APP2144,Rokia,Barry,rokia.barry2143@email.com,F,29,Cote d'Ivoire,Reseaux sociaux,2022-01-02,1
APP2145,Amadou,Bah,amadou.bah2144@email.com,M,24,Cameroun,Partenaire,2022-08-10,1
APP2146,Fatoumata,Kone,fatoumata.kone2145@email.com,F,29,Senegal,Partenaire,2023-05-08,0
APP2147,Serge,Konaté,serge.konaté2146@email.com,M,43,Cote d'Ivoire,Publicite,2022-07-31,1
APP2148,Aminata,Dembele,aminata.dembele2147@email.com,F,35,Burkina Faso,Partenaire,2023-08-16,0
APP2149,Adjoua,Sylla,adjoua.sylla2148@email.com,F,26,Burkina Faso,Organique,2024-06-30,0
APP2150,Ibrahim,Traore,ibrahim.traore2149@email.com,M,24,Cote d'Ivoire,Organique,2022-05-28,1
APP2151,Marie,Diop,marie.diop2150@email.com,F,18,Cote d'Ivoire,Publicite,2022-10-13,0
APP2152,Amadou,Camara,amadou.camara2151@email.com,M,34,Cote d'Ivoire,Partenaire,2022-08-02,1
APP2153,Aminata,Traore,aminata.traore2152@email.com,F,32,Cote d'Ivoire,Partenaire,2022-06-07,0
APP2154,Sophie,Bah,sophie.bah2153@email.com,F,24,Autre,Partenaire,2024-03-28,0
APP2155,Fatoumata,Bamba,fatoumata.bamba2154@email.com,F,19,Senegal,Partenaire,2022-07-13,0
APP2156,Awa,Cisse,awa.cisse2155@email.com,F,21,Cameroun,Partenaire,2022-05-09,0
APP2157,Luc,Camara,luc.camara2156@email.com,M,30,Cote d'Ivoire,Publicite,2024-06-30,0
APP2158,Cheick,Sow,cheick.sow2157@email.com,M,27,Burkina Faso,Publicite,2023-10-03,1
APP2159,Oumar,Ouattara,oumar.ouattara2158@email.com,M,32,Cameroun,Reseaux sociaux,2022-01-18,0
APP2160,Luc,Keita,luc.keita2159@email.com,M,28,Mali,Organique,2022-03-11,0
APP2161,Amadou,Konaté,amadou.konaté2160@email.com,M,33,Senegal,Organique,2022-01-30,0
APP2162,Luc,Bamba,luc.bamba2161@email.com,M,30,Cameroun,Reseaux sociaux,2022-01-06,0
APP2163,Oumar,Ouattara,oumar.ouattara2162@email.com,M,32,Senegal,Partenaire,2024-06-30,0
APP2164,Kone,Cisse,kone.cisse2163@email.com,M,18,Cote d'Ivoire,Partenaire,2023-09-14,1
APP2165,Mariame,Ouattara,mariame.ouattara2164@email.com,F,20,Senegal,Reseaux sociaux,2022-11-19,1
APP2166,Paul,Dembele,paul.dembele2165@email.com,M,25,Cote d'Ivoire,Organique,2023-12-22,0
APP2167,Aissatou,Dembele,aissatou.dembele2166@email.com,F,34,France,Reseaux sociaux,2022-08-01,0
APP2168,Moussa,Konaté,moussa.konaté2167@email.com,M,39,Cameroun,Partenaire,2024-06-30,0
APP2169,Seydou,Ouattara,seydou.ouattara2168@email.com,M,27,Cameroun,Reseaux sociaux,2022-07-28,0
APP2170,Oumar,Dembele,oumar.dembele2169@email.com,M,24,Cameroun,Organique,2022-08-31,1
APP2171,Moussa,Ouattara,moussa.ouattara2170@email.com,M,18,Senegal,Reseaux sociaux,2023-01-24,0
APP2172,Kone,Dembele,kone.dembele2171@email.com,M,33,France,Reseaux sociaux,2024-06-26,1
APP2173,Cheick,Doumbia,cheick.doumbia2172@email.com,M,24,Cote d'Ivoire,Reseaux sociaux,2022-02-06,0
APP2174,Cheick,Sow,cheick.sow2173@email.com,M,45,Senegal,Partenaire,2022-10-14,1
APP2175,Amadou,Toure,amadou.toure2174@email.com,M,23,Cote d'Ivoire,Publicite,2023-05-04,1
APP2176,Luc,Coulibaly,luc.coulibaly2175@email.com,M,40,Cote d'Ivoire,Organique,2022-01-16,1
