inscription_id,apprenant_id,parcours_id,progression_pct,engagement_score,nb_jours_inactif,score_risque,alerte_decrochage,prenom,nom,pays,titre,domaine,instructeur
INS00118,APP0085,PAR004,27.0,0.0,553.0,0.4695257159405448,1,Kone,Sow,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS01279,APP0912,PAR009,80.0,0.0,833.0,0.4687738038556669,1,Clarisse,Sylla,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS03561,APP2507,PAR008,13.0,4.588681964714926,6.0,0.4686140984997622,1,Mariame,Ouattara,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS03821,APP2684,PAR006,26.0,11.015815787718315,11.0,0.4678056023161489,1,Fatoumata,Bamba,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS01455,APP1036,PAR007,75.0,29.871959092091373,87.0,0.46635483926096444,1,Mariame,Diop,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS05655,APP3957,PAR002,89.0,0.0,826.0,0.465736782612625,1,Sophie,Bamba,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS00492,APP0338,PAR011,62.0,30.710065790740146,56.0,0.46538401087545284,1,Clarisse,Konaté,Burkina Faso,Management de Projet,Management,Ouattara Serge
INS04859,APP3406,PAR012,80.0,0.0,607.0,0.46536566160951376,1,Coumba,Mbaye,Senegal,Leadership & Soft Skills,Management,Ouattara Serge
INS01882,APP1336,PAR006,30.0,25.59890177902709,27.0,0.4625951068415567,1,Laure,Cisse,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00983,APP0694,PAR005,45.0,23.19985593726064,51.0,0.46025420778592757,1,Serge,Toure,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01806,APP1282,PAR009,64.0,28.44926455479107,35.0,0.4601599649722447,1,Moussa,Ndoye,Cameroun,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS06394,APP4452,PAR004,50.0,0.0,155.0,0.45911813034226073,1,Awa,Cisse,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS05039,APP3535,PAR011,57.0,0.0,162.0,0.45911813034226073,1,Laure,Keita,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS03030,APP2140,PAR004,21.0,0.0,176.0,0.45911813034226073,1,Awa,Dembele,Burkina Faso,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS00429,APP0296,PAR005,76.0,35.053931753299054,58.0,0.45896559826127137,1,Rokia,Bah,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01089,APP0772,PAR011,52.0,0.0,566.0,0.4586433727736638,1,Yao,Cisse,Burkina Faso,Management de Projet,Management,Ouattara Serge
INS06437,APP4484,PAR005,78.0,0.0,573.0,0.45813852373782843,1,Yao,Sow,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS04611,APP3234,PAR010,29.0,0.0,544.0,0.45480854157019024,1,Eric,Cisse,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS03315,APP2342,PAR005,58.0,0.0,545.0,0.4531911308415832,1,Oumar,Ouattara,Cameroun,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03830,APP2690,PAR007,89.0,0.0,545.0,0.4531911308415832,1,Ibrahim,Bamba,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS02877,APP2036,PAR007,72.0,32.38290257768442,60.0,0.4525074407128937,1,Coumba,Bah,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS01235,APP0880,PAR012,74.0,25.891840354489247,23.0,0.45023015709655784,1,Clarisse,Coulibaly,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS02806,APP1991,PAR011,49.0,26.68879258591722,24.0,0.44601485432378335,1,Amadou,Barry,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS05691,APP3982,PAR002,88.0,0.0,576.0,0.44481636554039444,1,Oumar,Bamba,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS05690,APP3982,PAR011,44.0,0.0,576.0,0.44481636554039444,1,Oumar,Bamba,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS01848,APP1315,PAR006,67.0,0.0,43.0,0.4422794666391181,1,Jean,Camara,Senegal,React & Node.js Fullstack,Developpement Web,Camara Luc
INS01910,APP1355,PAR010,29.0,0.0,49.0,0.4422794666391181,1,Fatoumata,Mbaye,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS01849,APP1315,PAR007,11.0,0.0,43.0,0.4422794666391181,1,Jean,Camara,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS04365,APP3063,PAR008,72.0,0.0,56.0,0.4422794666391181,1,Jean,Bah,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01585,APP1128,PAR002,10.0,0.0,56.0,0.4422794666391181,1,Mariame,Diop,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS04182,APP2932,PAR010,85.0,0.0,413.0,0.4421550080873347,1,Yao,Sylla,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS01873,APP1330,PAR010,67.0,9.66455105296074,6.0,0.4418287604755859,1,Amadou,Bamba,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS01778,APP1263,PAR005,33.0,9.699511896815622,3.0,0.44085050186647623,1,Oumar,Kone,Ghana,HTML CSS JavaScript,Developpement Web,Camara Luc
INS02087,APP1482,PAR003,78.0,27.06232884715337,28.0,0.43986480548127455,1,Jean,Kone,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03765,APP2644,PAR006,86.0,0.0,57.0,0.43894613330578475,1,Awa,Kone,Burkina Faso,React & Node.js Fullstack,Developpement Web,Camara Luc
INS03678,APP2581,PAR008,64.0,0.0,577.0,0.4356830172550899,1,Seydou,Mbaye,Mali,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05860,APP4096,PAR006,82.0,0.0,577.0,0.4356830172550899,1,Eric,Mbaye,Senegal,React & Node.js Fullstack,Developpement Web,Camara Luc
INS06202,APP4322,PAR003,31.0,0.0,577.0,0.4356830172550899,1,Thierry,Bamba,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS04970,APP3489,PAR002,89.0,0.0,78.0,0.4336476921634655,1,Kofi,Ndoye,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01765,APP1255,PAR006,86.0,0.0,63.0,0.4336476921634655,1,Thierry,Diallo,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05449,APP3815,PAR005,80.0,0.0,85.0,0.4336476921634655,1,Amadou,Ouattara,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS01266,APP0902,PAR011,76.0,0.0,64.0,0.4336476921634655,1,Yao,Diallo,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS04346,APP3048,PAR008,79.0,0.0,98.0,0.4336096093525445,1,Nathalie,Keita,Burkina Faso,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02071,APP1470,PAR001,88.0,0.0,106.0,0.4336096093525445,1,Thierry,Bah,Cameroun,Data Analyse avec Python,Data & IA,Kouassi Yao
INS02296,APP1636,PAR011,11.0,0.0,559.0,0.4323759252134592,1,Ibrahim,Camara,Ghana,Management de Projet,Management,Ouattara Serge
INS04164,APP2918,PAR003,78.0,30.49392915229061,28.0,0.4310886346400024,1,Adjoua,Bah,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS06171,APP4300,PAR011,44.0,13.22791526711372,10.0,0.43063288994183113,1,Awa,Bamba,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS05991,APP4183,PAR006,71.0,34.316825099865746,33.0,0.42963892889784083,1,Awa,Traore,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00351,APP0246,PAR003,77.0,28.445158229505648,31.0,0.42775139461170303,1,Marie,Doumbia,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03106,APP2195,PAR004,75.0,30.577857561435955,43.0,0.4271892862248903,1,Fatoumata,Diop,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS05129,APP3602,PAR004,56.0,9.860464962715149,6.0,0.4241275445688038,1,Paul,Dembele,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03303,APP2332,PAR003,62.0,0.0,191.0,0.4227500745555435,1,Yao,Barry,Cameroun,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS03069,APP2166,PAR004,85.0,0.0,191.0,0.4227500745555435,1,Paul,Dembele,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS02601,APP1849,PAR007,60.0,28.26800090341395,61.0,0.41888620108446206,1,Eric,Keita,Ghana,Python Web avec Django,Developpement Web,Traore Eric
INS01871,APP1329,PAR006,53.0,26.651034314956608,23.0,0.418870023859095,1,Yao,Kone,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS03024,APP2136,PAR002,60.0,32.91173157771979,31.0,0.4176831685690101,1,Luc,Konaté,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS02878,APP2036,PAR011,58.0,29.160623015388037,34.0,0.41749335774025426,1,Coumba,Bah,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS04630,APP3248,PAR001,44.0,10.504388586184035,20.0,0.413828986516066,1,Aminata,Ndoye,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS04060,APP2849,PAR006,14.0,6.489596078162767,0.0,0.40841900096169426,1,Adjoua,Toure,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS02835,APP2008,PAR002,41.0,0.0,557.0,0.40664907992815497,1,Cheick,Doumbia,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS05422,APP3797,PAR009,82.0,0.0,557.0,0.40664907992815497,1,Mariame,Konaté,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS00219,APP0160,PAR008,34.0,8.571598129422778,6.0,0.4046649537611551,1,Rokia,Mbaye,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS03419,APP2413,PAR007,60.0,34.472716607819414,31.0,0.40290760814321,1,Moussa,Cisse,Mali,Python Web avec Django,Developpement Web,Traore Eric
INS05955,APP4161,PAR010,18.0,4.040451724880459,2.0,0.4018605941642732,1,Ibrahim,Keita,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS05912,APP4130,PAR003,13.0,4.77593890361003,0.0,0.4008027968384362,1,Sophie,Kone,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS05438,APP3809,PAR003,39.0,10.74123424341768,1.0,0.400747815530403,1,Mariame,Konaté,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS02514,APP1794,PAR005,48.0,9.270992398877404,2.0,0.40040156457293946,1,Bintou,Diop,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03787,APP2661,PAR007,75.0,48.634185734386456,26.0,0.39925051994528293,1,Aissatou,Traore,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS05880,APP4111,PAR008,81.0,0.0,554.0,0.39809432209076606,1,Amadou,Ndoye,Cote d'Ivoire,Marketing Digital,Marketing Digital,Bamba Clarisse
INS02572,APP1830,PAR004,57.0,12.48718969767866,10.0,0.3970957127716309,1,Kofi,Barry,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS05134,APP3605,PAR009,61.0,29.118559202488736,26.0,0.3927959393676558,1,Aminata,Doumbia,Burkina Faso,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS03376,APP2385,PAR004,17.0,5.375001287073884,7.0,0.3915382495655179,1,Kone,Mbaye,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS01224,APP0872,PAR002,12.0,4.72850295624083,0.0,0.3912001418233146,1,Seydou,Ndoye,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01311,APP0938,PAR006,10.0,7.831071776640976,0.0,0.3905384304633701,1,Ibrahim,Barry,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00842,APP0585,PAR008,74.0,9.935425824477148,1.0,0.39018210907224576,1,Coumba,Camara,Mali,Marketing Digital,Marketing Digital,Bamba Clarisse
INS01323,APP0948,PAR011,48.0,11.57083730087848,5.0,0.3890977423943812,1,Rokia,Dembele,Burkina Faso,Management de Projet,Management,Ouattara Serge
INS05813,APP4063,PAR011,59.0,12.65722167083231,8.0,0.3867853114393061,1,Kofi,Coulibaly,Senegal,Management de Projet,Management,Ouattara Serge
INS01510,APP1073,PAR001,17.0,10.742055732313704,4.0,0.3858987762917919,1,Oumar,Ndoye,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS00304,APP0213,PAR008,31.0,4.347308045801028,11.0,0.3857747379533895,1,Thierry,Toure,Ghana,Marketing Digital,Marketing Digital,Bamba Clarisse
INS04701,APP3299,PAR002,14.0,5.082150568394211,0.0,0.3846590293013485,1,Thierry,Sow,Mali,Machine Learning Applique,Data & IA,Kouassi Yao
INS00345,APP0242,PAR010,68.0,10.983740227751642,7.0,0.38442773017247533,1,Coumba,Dembele,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS02464,APP1756,PAR002,8.0,4.379582822420962,0.0,0.3843206900620198,1,Thierry,Konaté,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS01466,APP1043,PAR003,17.0,5.34942992699717,14.0,0.383744733676674,1,Rokia,Ndoye,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS04598,APP3224,PAR009,14.0,4.149440581730534,0.0,0.38097935256203547,1,Rokia,Konaté,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS04537,APP3182,PAR006,11.0,6.217390024573039,0.0,0.38046583300795705,1,Serge,Sylla,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS04363,APP3061,PAR010,28.0,3.887023564420175,9.0,0.38042338626493694,1,Fatoumata,Diop,Senegal,Community Management,Marketing Digital,Konaté Aida
INS00832,APP0577,PAR001,13.0,4.201604007433243,0.0,0.37931974779018085,1,Aminata,Diop,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS04478,APP3137,PAR007,12.0,4.207996847452423,0.0,0.37931974779018085,1,Aissatou,Doumbia,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS00377,APP0263,PAR011,52.0,23.11024481712135,69.0,0.3792695034867611,1,Ibrahim,Cisse,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS00721,APP0498,PAR007,13.0,4.159540194533943,0.0,0.37907050486024385,1,Bintou,Dembele,Burkina Faso,Python Web avec Django,Developpement Web,Traore Eric
INS04231,APP2969,PAR012,63.0,12.989116055563986,3.0,0.3789178468213663,1,Jean,Sylla,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS04685,APP3287,PAR010,35.0,9.543309812337911,19.0,0.3785985501964565,1,Aida,Ndoye,Senegal,Community Management,Marketing Digital,Konaté Aida
INS03108,APP2197,PAR007,12.0,4.640023901521612,0.0,0.3785142144833272,1,Luc,Keita,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS00308,APP0217,PAR001,18.0,10.61988164292407,3.0,0.378490019211628,1,Serge,Keita,Cameroun,Data Analyse avec Python,Data & IA,Kouassi Yao
INS05122,APP3595,PAR006,14.0,9.212945926332814,0.0,0.37599107274347177,1,Oumar,Mbaye,Ghana,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05473,APP3831,PAR001,13.0,4.169639807337351,0.0,0.3748068197361558,1,Seydou,Traore,Ghana,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03723,APP2611,PAR007,12.0,4.972451582518896,0.0,0.3728311514973806,1,Adjoua,Bah,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS00273,APP0194,PAR002,10.0,4.527638848411348,0.0,0.3721143458528284,1,Fatoumata,Mbaye,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS04332,APP3037,PAR012,71.0,24.966432553523248,28.0,0.3711535195520782,1,Laure,Camara,Senegal,Leadership & Soft Skills,Management,Ouattara Serge
INS06000,APP4187,PAR005,50.0,12.65824237638159,5.0,0.36999669450573947,1,Moussa,Barry,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03686,APP2586,PAR003,36.0,6.852346100658579,20.0,0.36952064588941125,1,Cheick,Traore,Cote d'Ivoire,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS04935,APP3464,PAR001,55.0,13.282253847679396,5.0,0.36876647060531725,1,Kone,Barry,Senegal,Data Analyse avec Python,Data & IA,Kouassi Yao
INS02987,APP2111,PAR001,59.0,38.097034962298814,31.0,0.3665790237099595,1,Kone,Barry,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS01631,APP1162,PAR006,42.0,36.04213588903677,22.0,0.36530377679869036,1,Nathalie,Camara,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05063,APP3552,PAR012,68.0,10.5326460134957,10.0,0.36315778526394193,1,Paul,Bah,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS05467,APP3827,PAR002,14.0,5.026280369907273,0.0,0.3624680549218774,1,Luc,Mbaye,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS01213,APP0863,PAR011,13.0,4.610968488402234,14.0,0.3616122842709389,1,Sophie,Bah,Burkina Faso,Management de Projet,Management,Ouattara Serge
INS02095,APP1488,PAR002,21.0,5.831467635799726,4.0,0.35910297643169786,1,Ibrahim,Diallo,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS02367,APP1689,PAR009,10.0,4.097277156027826,0.0,0.35786664453305495,1,Awa,Bah,Burkina Faso,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02105,APP1493,PAR009,59.0,31.20107104692604,42.0,0.35744844256905994,1,Marie,Sylla,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02118,APP1505,PAR006,11.0,6.382583159522399,0.0,0.35636412436413645,1,Awa,Bah,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS02771,APP1967,PAR006,11.0,5.109387290156593,0.0,0.35580065577341247,1,Sophie,Dembele,Ghana,React & Node.js Fullstack,Developpement Web,Camara Luc
INS00697,APP0481,PAR007,14.0,6.027270185683351,0.0,0.35318151933153524,1,Amadou,Bah,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS02411,APP1715,PAR011,28.0,7.5890767046789955,10.0,0.35313625278918737,1,Seydou,Keita,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS05124,APP3597,PAR002,18.0,8.736679904501358,1.0,0.35284374001368896,1,Rokia,Ndoye,Mali,Machine Learning Applique,Data & IA,Kouassi Yao
INS02790,APP1980,PAR005,14.0,3.938476861097644,0.0,0.3524290418597197,1,Moussa,Sylla,Cameroun,HTML CSS JavaScript,Developpement Web,Camara Luc
INS04825,APP3385,PAR005,22.0,8.28278826313968,16.0,0.3515970685146472,1,Serge,Kone,Burkina Faso,HTML CSS JavaScript,Developpement Web,Camara Luc
INS06351,APP4425,PAR008,21.0,7.832004625407779,6.0,0.351311872689489,1,Nathalie,Mbaye,Burkina Faso,Marketing Digital,Marketing Digital,Bamba Clarisse
INS06348,APP4422,PAR012,51.0,14.248505539342156,20.0,0.3504763585495828,1,Ibrahim,Ndoye,Cote d'Ivoire,Leadership & Soft Skills,Management,Ouattara Serge
INS02923,APP2066,PAR002,14.0,8.511398885908847,0.0,0.34864071780729455,1,Laure,Ouattara,Senegal,Machine Learning Applique,Data & IA,Kouassi Yao
INS04941,APP3467,PAR002,12.0,3.645426925764713,0.0,0.3476078806614703,1,Marie,Coulibaly,Mali,Machine Learning Applique,Data & IA,Kouassi Yao
INS00510,APP0351,PAR002,13.0,3.9613621539394086,0.0,0.3470361276863882,1,Nathalie,Barry,Cameroun,Machine Learning Applique,Data & IA,Kouassi Yao
INS03344,APP2362,PAR001,4.0,0.0,3.0,0.3463149716938674,1,Luc,Dembele,Burkina Faso,Data Analyse avec Python,Data & IA,Kouassi Yao
INS03995,APP2805,PAR004,79.0,39.138645949030085,27.0,0.34567527095430434,1,Thierry,Diallo,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS00126,APP0090,PAR004,6.0,0.0,13.0,0.34446470567276016,1,Moussa,Toure,Cote d'Ivoire,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS00512,APP0352,PAR010,25.0,5.7905358883204885,13.0,0.34440887504413026,1,Paul,Sow,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS02084,APP1480,PAR003,65.0,26.91840153034204,47.0,0.34438309002065826,1,Ibrahim,Sylla,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS01106,APP0781,PAR001,14.0,0.0,9.0,0.34342674094681436,1,Kofi,Cisse,Cote d'Ivoire,Data Analyse avec Python,Data & IA,Kouassi Yao
INS02328,APP1661,PAR008,2.0,0.0,9.0,0.34342674094681436,1,Kone,Keita,Senegal,Marketing Digital,Marketing Digital,Bamba Clarisse
INS05963,APP4164,PAR001,24.0,5.00421656596153,5.0,0.3408679579031955,1,Oumar,Mbaye,Cameroun,Data Analyse avec Python,Data & IA,Kouassi Yao
INS04928,APP3459,PAR007,14.0,3.878255233690088,0.0,0.34074446217126514,1,Ibrahim,Sylla,Senegal,Python Web avec Django,Developpement Web,Traore Eric
INS03238,APP2288,PAR002,14.0,3.9001198209825727,0.0,0.339364196987711,1,Marie,Sow,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS01407,APP1004,PAR011,18.0,7.89850773296373,7.0,0.3372977982045659,1,Luc,Konaté,Cameroun,Management de Projet,Management,Ouattara Serge
INS02909,APP2056,PAR002,58.0,36.58461794498845,52.0,0.33655347643725575,1,Cheick,Diop,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS05068,APP3556,PAR004,35.0,8.470866690930809,13.0,0.33579822797753267,1,Fatoumata,Kone,Cameroun,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS04857,APP3405,PAR007,13.0,3.6891561003496816,0.0,0.3347872301635774,1,Aida,Bah,Cote d'Ivoire,Python Web avec Django,Developpement Web,Traore Eric
INS02776,APP1970,PAR003,31.0,9.86295181329684,15.0,0.33459011726095467,1,Luc,Sow,Burkina Faso,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS04529,APP3176,PAR010,81.0,12.814356604076824,15.0,0.33256661355889106,1,Ibrahim,Traore,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS00439,APP0303,PAR009,13.0,3.7466916605222873,0.0,0.3324616382547555,1,Eric,Barry,Senegal,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS02820,APP1999,PAR011,2.0,0.0,0.0,0.3322539339387598,1,Bintou,Toure,Senegal,Management de Projet,Management,Ouattara Serge
INS02818,APP1997,PAR011,12.0,0.0,0.0,0.3322539339387598,1,Thierry,Sow,Cote d'Ivoire,Management de Projet,Management,Ouattara Serge
INS02817,APP1997,PAR006,14.0,0.0,0.0,0.3322539339387598,1,Thierry,Sow,Cote d'Ivoire,React & Node.js Fullstack,Developpement Web,Camara Luc
INS03371,APP2382,PAR005,0.0,0.0,0.0,0.3322539339387598,1,Seydou,Bamba,Senegal,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03365,APP2378,PAR007,11.0,0.0,0.0,0.3322539339387598,1,Aissatou,Bah,Mali,Python Web avec Django,Developpement Web,Traore Eric
INS03347,APP2365,PAR004,2.0,0.0,0.0,0.3322539339387598,1,Coumba,Mbaye,Burkina Faso,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03345,APP2363,PAR004,13.0,0.0,0.0,0.3322539339387598,1,Moussa,Dembele,Senegal,Power BI & Dashboards,Data & IA,Diallo Fatoumata
INS03343,APP2361,PAR011,0.0,0.0,0.0,0.3322539339387598,1,Aminata,Sylla,Burkina Faso,Management de Projet,Management,Ouattara Serge
INS00321,APP0226,PAR010,13.0,0.0,0.0,0.3322539339387598,1,Mariame,Doumbia,Cameroun,Community Management,Marketing Digital,Konaté Aida
INS01969,APP1396,PAR009,10.0,0.0,0.0,0.3322539339387598,1,Eric,Sow,Cote d'Ivoire,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05903,APP4123,PAR009,9.0,0.0,0.0,0.3322539339387598,1,Nathalie,Camara,Senegal,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS05902,APP4123,PAR003,11.0,0.0,0.0,0.3322539339387598,1,Nathalie,Camara,Senegal,SQL & Bases de Donnees,Data & IA,Ndoye Cheick
INS05895,APP4119,PAR007,14.0,0.0,0.0,0.3322539339387598,1,Paul,Kone,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS05888,APP4115,PAR006,2.0,0.0,0.0,0.3322539339387598,1,Nathalie,Keita,Cameroun,React & Node.js Fullstack,Developpement Web,Camara Luc
INS05887,APP4115,PAR005,14.0,0.0,0.0,0.3322539339387598,1,Nathalie,Keita,Cameroun,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03416,APP2411,PAR002,13.0,0.0,0.0,0.3322539339387598,1,Adjoua,Kone,Cote d'Ivoire,Machine Learning Applique,Data & IA,Kouassi Yao
INS03403,APP2402,PAR012,2.0,0.0,0.0,0.3322539339387598,1,Clarisse,Sylla,Mali,Leadership & Soft Skills,Management,Ouattara Serge
INS03402,APP2402,PAR002,9.0,0.0,0.0,0.3322539339387598,1,Clarisse,Sylla,Mali,Machine Learning Applique,Data & IA,Kouassi Yao
INS03388,APP2393,PAR010,9.0,0.0,0.0,0.3322539339387598,1,Paul,Bah,Cote d'Ivoire,Community Management,Marketing Digital,Konaté Aida
INS03379,APP2387,PAR005,14.0,0.0,0.0,0.3322539339387598,1,Clarisse,Ndoye,Senegal,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03378,APP2387,PAR011,6.0,0.0,0.0,0.3322539339387598,1,Clarisse,Ndoye,Senegal,Management de Projet,Management,Ouattara Serge
INS01467,APP1044,PAR012,8.0,0.0,0.0,0.3322539339387598,1,Marie,Diop,Burkina Faso,Leadership & Soft Skills,Management,Ouattara Serge
INS01348,APP0963,PAR010,14.0,0.0,0.0,0.3322539339387598,1,Jean,Cisse,Mali,Community Management,Marketing Digital,Konaté Aida
INS01347,APP0963,PAR009,0.0,0.0,0.0,0.3322539339387598,1,Jean,Cisse,Mali,SEO & Growth Hacking,Marketing Digital,Bamba Clarisse
INS03467,APP2441,PAR012,6.0,0.0,0.0,0.3322539339387598,1,Coumba,Bah,Cameroun,Leadership & Soft Skills,Management,Ouattara Serge
INS03462,APP2437,PAR005,12.0,0.0,0.0,0.3322539339387598,1,Laure,Barry,Cote d'Ivoire,HTML CSS JavaScript,Developpement Web,Camara Luc
INS03446,APP2428,PAR007,3.0,0.0,0.0,0.3322539339387598,1,Awa,Dembele,Cameroun,Python Web avec Django,Developpement Web,Traore Eric
INS03442,APP2426,PAR006,1.0,0.0,0.0,0.3322539339387598,1,Laure,Ndoye,Autre,React & Node.js Fullstack,Developpement Web,Camara Luc
